image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
44_slice014_frame008	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
30_slice011_frame019	val	scaled_masks	doubleTransferLearn	63613	0	17	0	1223	143	61	6	473
50_slice010_frame001	train	scaled_masks	doubleTransferLearn	63523	0	45	0	1135	34	17	20	762
21_slice008_frame016	train	scaled_masks	doubleTransferLearn	63519	0	64	0	1256	14	13	28	642
43_slice005_frame013	train	scaled_masks	doubleTransferLearn	63701	0	52	0	1144	51	31	24	533
50_slice000_frame009	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
52_slice013_frame001	train	scaled_masks	doubleTransferLearn	63218	0	94	0	1482	92	19	10	621
21_slice003_frame010	train	scaled_masks	doubleTransferLearn	64249	0	13	0	761	40	81	7	385
44_slice004_frame016	train	scaled_masks	doubleTransferLearn	64205	0	80	0	767	34	18	32	400
32_slice014_frame011	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
20_slice006_frame016	train	scaled_masks	doubleTransferLearn	63792	0	42	0	1096	6	38	66	496
42_slice004_frame002	val	scaled_masks	doubleTransferLearn	63780	0	6	0	835	14	119	57	725
23_slice007_frame002	train	scaled_masks	doubleTransferLearn	63531	0	66	0	1259	59	13	12	596
26_slice000_frame013	test	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
17_slice011_frame004	train	scaled_masks	doubleTransferLearn	63886	0	62	0	866	20	23	62	617
51_slice001_frame016	train	scaled_masks	doubleTransferLearn	64885	0	11	0	335	33	53	5	214
28_slice003_frame015	test	scaled_masks	doubleTransferLearn	64225	0	124	0	820	30	6	30	301
52_slice002_frame002	train	scaled_masks	doubleTransferLearn	64648	0	65	0	344	0	5	88	386
19_slice001_frame000	val	scaled_masks	doubleTransferLearn	64845	0	98	0	283	24	12	32	242
36_slice005_frame007	val	scaled_masks	doubleTransferLearn	64222	0	71	0	681	38	6	6	512
20_slice000_frame023	train	scaled_masks	doubleTransferLearn	65163	0	26	0	103	48	45	10	141
23_slice009_frame000	train	scaled_masks	doubleTransferLearn	63208	0	42	0	1539	8	39	32	668
32_slice013_frame011	train	scaled_masks	doubleTransferLearn	63666	0	55	0	1062	71	42	22	618
28_slice014_frame009	test	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
28_slice002_frame014	test	scaled_masks	doubleTransferLearn	64493	0	111	0	636	57	4	2	233
28_slice003_frame019	test	scaled_masks	doubleTransferLearn	64148	0	131	0	682	4	36	182	353
55_slice006_frame004	train	scaled_masks	doubleTransferLearn	63702	0	54	0	972	6	12	36	754
44_slice007_frame001	train	scaled_masks	doubleTransferLearn	63645	0	41	0	1157	42	51	50	550
42_slice007_frame003	val	scaled_masks	doubleTransferLearn	63102	0	55	0	1337	122	55	2	863
32_slice012_frame007	train	scaled_masks	doubleTransferLearn	64080	0	115	0	806	20	0	24	491
43_slice010_frame002	train	scaled_masks	doubleTransferLearn	63057	0	73	0	1380	26	30	28	942
32_slice003_frame019	train	scaled_masks	doubleTransferLearn	64396	0	56	0	570	1	41	102	370
52_slice014_frame012	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
28_slice010_frame005	test	scaled_masks	doubleTransferLearn	63856	0	65	0	792	12	26	50	735
21_slice002_frame015	train	scaled_masks	doubleTransferLearn	64485	0	28	0	475	19	25	23	481
