image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
22_slice014_frame012	train	scaled_masks	doubleTransferLearn_esed	64148	0	0	831	0	0	557	0	0
26_slice011_frame006	test	scaled_masks	doubleTransferLearn_esed	63207	0	23	0	1154	83	221	18	830
22_slice004_frame023	train	scaled_masks	doubleTransferLearn_esed	64367	0	49	0	674	3	23	34	386
36_slice014_frame021	val	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
50_slice007_frame021	train	scaled_masks	doubleTransferLearn_esed	63988	0	39	0	864	22	15	25	583
55_slice003_frame000	train	scaled_masks	doubleTransferLearn_esed	63866	0	59	0	931	32	38	53	557
20_slice007_frame010	train	scaled_masks	doubleTransferLearn_esed	63946	0	44	0	783	0	9	88	666
52_slice005_frame020	train	scaled_masks	doubleTransferLearn_esed	63741	0	79	0	1050	29	61	26	550
17_slice012_frame012	train	scaled_masks	doubleTransferLearn_esed	63976	0	56	0	848	4	28	91	533
31_slice004_frame003	train	scaled_masks	doubleTransferLearn_esed	64258	0	36	4	673	79	168	26	292
35_slice002_frame022	val	scaled_masks	doubleTransferLearn_esed	64775	16	282	0	255	1	0	110	97
30_slice005_frame002	val	scaled_masks	doubleTransferLearn_esed	64205	0	93	0	663	0	0	171	404
22_slice001_frame011	train	scaled_masks	doubleTransferLearn_esed	65130	0	51	0	0	0	7	10	338
30_slice011_frame022	val	scaled_masks	doubleTransferLearn_esed	63533	0	69	0	1319	52	43	11	509
42_slice001_frame007	val	scaled_masks	doubleTransferLearn_esed	64582	0	0	0	156	65	409	0	324
19_slice003_frame018	val	scaled_masks	doubleTransferLearn_esed	64362	0	58	0	597	39	3	17	460
20_slice002_frame023	train	scaled_masks	doubleTransferLearn_esed	64628	0	61	0	493	13	22	46	273
42_slice011_frame018	val	scaled_masks	doubleTransferLearn_esed	62263	0	20	0	2043	28	99	104	979
42_slice009_frame001	val	scaled_masks	doubleTransferLearn_esed	62631	0	96	0	1799	57	42	67	844
